"table.x","first_id","desc","category","label","format","year"
"CYACT","CYAR5","Appréciation personnelle du déroulement de carrière",4,"Ss objet (carrière trop incomplète, activité réduite...)","Categorical",1998
"CYACT","DEBACT1","Année de début de la 1ère période",NA,NA,"Numerical",1998
"CYACT","DEBACT10","Année de début de la 10ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT11","Année de début de la 11ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT12","Année de début de la 12ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT13","Année de début de la 13ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT14","Année de début de la 14ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT15","Année de début de la 15ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT16","Année de début de la 16ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT17","Année de début de la 17ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT2","Année de début de la 2ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT3","Année de début de la 3ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT4","Année de début de la 4ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT5","Année de début de la 5ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT6","Année de début de la 6ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT7","Année de début de la 7ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT8","Année de début de la 8ème période",NA,NA,"Numerical",1998
"CYACT","DEBACT9","Année de début de la 9ème période",NA,NA,"Numerical",1998
"CYACT","FINACT1","Année de fin de 1ère période",NA,NA,"Numerical",1998
"CYACT","FINACT10","Année de fin de 10ème période",NA,NA,"Numerical",1998
"CYACT","FINACT11","Année de fin de 11ème période",NA,NA,"Numerical",1998
"CYACT","FINACT12","Année de fin de 12ème période",NA,NA,"Numerical",1998
"CYACT","FINACT13","Année de fin de 13ème période",NA,NA,"Numerical",1998
"CYACT","FINACT14","Année de fin de 14ème période",NA,NA,"Numerical",1998
"CYACT","FINACT15","Année de fin de 15ème période",NA,NA,"Numerical",1998
"CYACT","FINACT16","Année de fin de 16ème période",NA,NA,"Numerical",1998
"CYACT","FINACT17","Année de fin de 17ème période",NA,NA,"Numerical",1998
"CYACT","FINACT2","Année de fin de 2ème période",NA,NA,"Numerical",1998
"CYACT","FINACT3","Année de fin de 3ème période",NA,NA,"Numerical",1998
"CYACT","FINACT4","Année de fin de 4ème période",NA,NA,"Numerical",1998
"CYACT","FINACT5","Année de fin de 5ème période",NA,NA,"Numerical",1998
"CYACT","FINACT6","Année de fin de 6ème période",NA,NA,"Numerical",1998
"CYACT","FINACT7","Année de fin de 7ème période",NA,NA,"Numerical",1998
"CYACT","FINACT8","Année de fin de 8ème période",NA,NA,"Numerical",1998
"CYACT","FINACT9","Année de fin de 9ème période",NA,NA,"Numerical",1998
"CYACT","IDENT","Identifiant du ménage",NA,NA,"Categorical",1998
"CYACT","IDNUM","Identifiant de l'individu",NA,NA,"Categorical",1998
"CYACT","NPOIDS","Pondération unitaire",NA,NA,"Categorical",1998
"CYACT","POND","Pondération extrapolée",NA,NA,"Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",4,"Service national","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",5,"Salarié","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",6,"Chômage (durée > 1 an)","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",7,"Agriculteur exploitant","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",8,"Artisan","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",9,"Commerçant, industriel","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",10,"Profession libérale","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",11,"Aide familial","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",12,"Retraite, préretraite, retiré des affaires","Categorical",1998
"CYACT","STATAC1","Statut d'activité durant la 1ère période",13,"Inactif, femme au foyer, etc. (ne recherchant pas d'emploi)","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",NA,"Sans objet","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",4,"Service national","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",5,"Salarié","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",6,"Chômage (durée > 1 an)","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",7,"Agriculteur exploitant","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",8,"Artisan","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",9,"Commerçant, industriel","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",10,"Profession libérale","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",11,"Aide familial","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",12,"Retraite, préretraite, retiré des affaires","Categorical",1998
"CYACT","STATAC10","Statut d'activité durant la 10ème période",13,"Inactif, femme au foyer, etc. (ne recherchant pas d'emploi)","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",NA,"Sans objet","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",4,"Service national","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",5,"Salarié","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",6,"Chômage (durée > 1 an)","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",7,"Agriculteur exploitant","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",8,"Artisan","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",9,"Commerçant, industriel","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",10,"Profession libérale","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",11,"Aide familial","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",12,"Retraite, préretraite, retiré des affaires","Categorical",1998
"CYACT","STATAC11","Statut d'activité durant la 11ème période",13,"Inactif, femme au foyer, etc. (ne recherchant pas d'emploi)","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",NA,"Sans objet","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",4,"Service national","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",5,"Salarié","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",6,"Chômage (durée > 1 an)","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",7,"Agriculteur exploitant","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",8,"Artisan","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",9,"Commerçant, industriel","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",10,"Profession libérale","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",11,"Aide familial","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",12,"Retraite, préretraite, retiré des affaires","Categorical",1998
"CYACT","STATAC12","Statut d'activité durant la 12ème période",13,"Inactif, femme au foyer, etc. (ne recherchant pas d'emploi)","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",NA,"Sans objet","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",4,"Service national","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",5,"Salarié","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",6,"Chômage (durée > 1 an)","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",7,"Agriculteur exploitant","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",8,"Artisan","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",9,"Commerçant, industriel","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",10,"Profession libérale","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",11,"Aide familial","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",12,"Retraite, préretraite, retiré des affaires","Categorical",1998
"CYACT","STATAC13","Statut d'activité durant la 13ème période",13,"Inactif, femme au foyer, etc. (ne recherchant pas d'emploi)","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",NA,"Sans objet","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",4,"Service national","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",5,"Salarié","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",6,"Chômage (durée > 1 an)","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",7,"Agriculteur exploitant","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",8,"Artisan","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",9,"Commerçant, industriel","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",10,"Profession libérale","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",11,"Aide familial","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",12,"Retraite, préretraite, retiré des affaires","Categorical",1998
"CYACT","STATAC14","Statut d'activité durant la 14ème période",13,"Inactif, femme au foyer, etc. (ne recherchant pas d'emploi)","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",NA,"Sans objet","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",1,"Apprenti, stagiaire","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",2,"Recherche d'un premier emploi","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",3,"Reprise d'étude ou formation","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",4,"Service national","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",5,"Salarié","Categorical",1998
"CYACT","STATAC15","Statut d'activité durant la 15ème période",6,"Chômage (durée > 1 an)","Categorical",1998
