"first_id","year","table.x","desc","desc_en"
"JE55",1998,"JEUNESSE","Parents propriétaires de valeurs mobilières (actions, obligations, SICAV...)","Parents who own securities (shares, bonds, SICAVs, etc.)"
"JE6",1998,"JEUNESSE","Existence de gros problèmes d'argent dans la jeunesse","Existence of big money problems in youth"
"JE7",1998,"JEUNESSE","Année de départ du foyer parental","Year of leaving the parental home"
"JE81",1998,"JEUNESSE","Nombre de frères à 14 ans","Number of brothers at 14 years old"
"JE82",1998,"JEUNESSE","Nombre de soeurs à 14 ans","Number of sisters at age 14"
"LIEN",1998,"JEUNESSE","Lien avec la personne de référence","Link with reference person"
"NPOIDS",1998,"JEUNESSE","Pondération unitaire","Unit weighting"
"POND",1998,"JEUNESSE","Pondération extrapolée","Extrapolated weighting"
"ACR1",1998,"MENAGE","Nombre d'achats à crédit d'un montant initial inférieur à 10 000 F","Number of credit purchases with an initial amount less than 10,000 F"
"ACR201",1998,"MENAGE","1er motif principal des achats à crédit souscrits pour un montant initial inférieur à 10 000 F (Carte O-5 du cahier des cartes)","1st main reason for credit purchases subscribed for an initial amount less than 10,000 F (Card O-5 from the card book)"
"ACR202",1998,"MENAGE","2ème motif principal des achats à crédit souscrits pour un montant initial inférieur à 10 000 F","2nd main reason for credit purchases made for an initial amount of less than 10,000 F"
"ACR3",1998,"MENAGE","Remboursement mensuel global pour l'ensemble des achats à crédit d'un montant initial inférieur à 10 000 F","Overall monthly reimbursement for all credit purchases with an initial amount of less than 10,000 F"
"ACR4",1998,"MENAGE","Capital restant dû global pour l'ensemble des achats à crédit d'un montant initial inférieur à 10 000 F","Overall outstanding capital for all credit purchases with an initial amount of less than 10,000 F"
"ACRNB",1998,"MENAGE","Nombre d'achats à crédit d'un montant initial de 10 000 F et plus","Number of credit purchases with an initial amount of 10,000 F and more"
"ACTICOM",1998,"MENAGE","Détention d'actions cotées","Holding of listed shares"
"ACTION",1998,"MENAGE","Détention d'au moins un type d'actions (cotées ou non cotées)","Holding at least one type of shares (listed or unlisted)"
"ACTNCM",1998,"MENAGE","Détention d'actions non cotées","Holding unlisted shares"
"ACTPACJ",1998,"MENAGE","Exercice d'une activité professionnelle dans le passé - conjoint","Exercising a professional activity in the past - spouse"
"ACTPAPR",1998,"MENAGE","Exercice d'une activité professionnelle dans le passé - personne de référence","Exercise of a professional activity in the past - reference person"
"ADEUX",1998,"MENAGE","Vie en couple de la personne de référence dans le passé","Relationship life of the reference person in the past"
"AGECJ",1998,"MENAGE","Age du conjoint","Age of spouse"
"AGEPR",1998,"MENAGE","Age de la personne de référence","Age of reference person"
"ANCHEF",1998,"MENAGE","Année où la personne de référence est devenue "" chef de ménage ""","Year when the reference person became “head of household”"
"ANCOUP",1998,"MENAGE","Année de formation du couple actuel","Year of formation of current couple"
"ANCOUP2",1998,"MENAGE","Année de formation du couple précédent dans le cas où la personne de référence est célibataire","Year of formation of the previous couple if the reference person is single"
"ANCOUP3",1998,"MENAGE","Année de formation du dernier couple dans le cas où la personne de référence est veuve","Year of formation of the last couple in the case where the reference person is widowed"
"ANDEC",1998,"MENAGE","Année de décès du conjoint précédent","Year of death of previous spouse"
"ANDIV",1998,"MENAGE","Année de rupture avec le conjoint précédent","Year of breakup with previous spouse"
"ANSEP",1998,"MENAGE","Année où la personne de référence a vécu pour la 1ère fois sans ses parents","Year when the reference person lived for the first time without their parents"
"ANSEP3",1998,"MENAGE","Année de décès du conjoint","Year of death of spouse"
"ANSEP4",1998,"MENAGE",NA,"THAT"
"ASDEC",1998,"MENAGE","Détention d'au moins une assurance-décès volontaire (en dehors des assurances liées à un prêt ou dans le cadre d'un contrat groupe de l'entreprise)","Holding at least one voluntary death insurance policy (apart from insurance linked to a loan or as part of a company group contract)"
"ASVIE",1998,"MENAGE","Détention d'au moins un contrat ou placement d'assurance-vie","Holding at least one life insurance contract or investment"
"AUTDET",1998,"MENAGE","Autres formes de crédit non strictement professionnel en cours","Other forms of credit not strictly professional in progress"
"AUTMAX13",1998,"MENAGE","Montant global auquel au maximum l'ensemble des autres logements pourraient être vendus","Overall amount at which a maximum of all other housing could be sold"
"AUTMIN13",1998,"MENAGE","Montant global auquel au minimum l'ensemble des autres logements pourraient être vendus","Overall amount at which at least all other housing could be sold"
"AUTRET",1998,"MENAGE","Détention d'au moins une autre épargne longue pour la retraite","Holding at least one other long-term savings for retirement"
"AUTVM",1998,"MENAGE","Détention d'autres valeurs mobilières","Holding of other securities"
"AVIDEC",1998,"MENAGE","Détention d'au moins un contrat d'assurance-vie ou d'assurance-décès volontaires (assurance-décès volontaire à fonds perdus ou contrat ou placement d'assurance-vie)","Holding at least one life insurance or voluntary death insurance contract (voluntary death insurance with lost funds or life insurance contract or investment)"
"AVIMA121",1998,"MENAGE","Montant global que le ménage pourrait retirer de la vente de tous ses PEP, de ses contrats d'assurance-vie et des autres épargnes-retraite - Valeur maximale (déclarée)","Overall amount that the household could withdraw from the sale of all its PEPs, life insurance contracts and other retirement savings - Maximum value (declared)"
"AVIMI121",1998,"MENAGE","Montant global que le ménage pourrait retirer de la vente de tous ses PEP, de ses contrats d'assurance-vie et des autres épargnes-retraite - Valeur minimale (déclarée)","Overall amount that the household could withdraw from the sale of all its PEPs, life insurance contracts and other retirement savings - Minimum value (declared)"
"AVIMT133",1998,"MENAGE","Montant détenu sur l'ensemble des produits d'assurance-vie et d'épargne-retraite","Amount held on all life insurance and retirement savings products"
"AVITOT",1998,"MENAGE","Détention d'au moins un contrat d'assurance-vie ou d'épargne retraite (PEP, assurance- décès liée à un prêt, assurance-décès dans le cadre d'un contrat groupe de l'entreprise, assurance-décès volontaire à fonds perdus, contrat ou placement d'assurance-vie, épargne-retraite complémentaire volontaire, épargne-retraite surcomplémentaire ou autre épargne longue pour préparer la retraite)","Holding at least one life insurance or retirement savings contract (PEP, death insurance linked to a loan, death insurance within the framework of a company group contract, voluntary death insurance with funds lost, life insurance contract or investment, voluntary supplementary retirement savings, supplementary retirement savings or other long-term savings to prepare for retirement)"
"AVIVE253",1998,"MENAGE","Montant détenu sur l'ensemble des produits d'assurance-vie et d'épargne-retraite","Amount held on all life insurance and retirement savings products"
"AVIVOL",1998,"MENAGE","Détention d'au moins un contrat d'assurance-vie ou d'épargne retraite volontaires (PEP, assurance-décès volontaire à fonds perdus, contrat ou placement d'assurance-vie, épargne-retraite complémentaire volontaire, épargne-retraite surcomplémentaire ou autre épargne longue pour préparer la retraite)","Holding at least one life insurance or voluntary retirement savings contract (PEP, voluntary death insurance with lost funds, life insurance contract or investment, voluntary supplementary retirement savings, supplementary retirement savings or other long-term savings to prepare for retirement)"
"AVMARI",1998,"MENAGE","Mariage (au sens légal) de la personne de référence, ou de son conjoint actuel, avec une autre personne dans le passé","Marriage (in the legal sense) of the reference person, or their current spouse, with another person in the past"
"BATM",1998,"MENAGE","Détention de bâtiments, locaux exploités professionnellement par le ménage","Ownership of buildings, premises operated professionally by the household"
"BON",1998,"MENAGE","Détention de bons (bons de capitalisation, bons d'épargne ou bons de caisse, bons du Trésor)","Holding bonds (capitalization bonds, savings bonds or cash certificates, Treasury bonds)"
"BONIM",1998,"MENAGE","Choix d'imposition des bons d'épargne","Savings bond tax election"
"BPROF",1998,"MENAGE","Détention d'au moins un bien professionnel (exploité ou non par le ménage)","Ownership of at least one professional asset (operated or not by the household)"
"CCA",1998,"MENAGE","Détention d'au moins un compte courant d'associé","Holding at least one associate current account"
"CCE",1998,"MENAGE","Possession de comptes-chèques ou comptes courants","Possession of checking or current accounts"
"CCMAX",1998,"MENAGE","Valeur max. recalculée du montant global détenu sur l'ensemble des comptes-chèques","Max. value recalculated of the overall amount held on all checking accounts"
"CCMIN",1998,"MENAGE","Valeur min. recalculée du montant global détenu sur l'ensemble des comptes-chèques","Min. value recalculated of the overall amount held on all checking accounts"
"CCMT",1998,"MENAGE","Montant global détenu en moyenne sur l'ensemble des comptes-chèques du ménage (montant déclaré en tranches)","Overall amount held on average across all household checking accounts (amount declared in installments)"
"CCTRANCH",1998,"MENAGE","Montant global détenu en moyenne sur l'ensemble des comptes-chèques du ménage (tranches recalculées)","Overall amount held on average across all household checking accounts (recalculated tranches)"
"CHEQUE",1998,"MENAGE","Montant global détenu en moyenne sur l'ensemble des comptes-chèques du ménage (montant simulé)","Overall amount held on average across all household checking accounts (simulated amount)"
"CHOICH01",1998,"MENAGE","1ère personne du ménage percevant des indemnités de chômage","1st person in the household receiving unemployment benefits"
"CHOICH02",1998,"MENAGE","2ème personne du ménage percevant des indemnités de chômage","2nd person in the household receiving unemployment benefits"
"CHOICH03",1998,"MENAGE","3ème personne du ménage percevant des indemnités de chômage","3rd person in the household receiving unemployment benefits"
"CHOINS01",1998,"MENAGE","1ère personne du ménage percevant des revenus non salariaux (BA, BIC, BNC)","1st person in the household receiving non-salary income (BA, BIC, BNC)"
"CHOINS02",1998,"MENAGE","2ème personne du ménage percevant des revenus non salariaux (BA, BIC, BNC)","2nd person in the household receiving non-salary income (BA, BIC, BNC)"
"CHOINS03",1998,"MENAGE","3ème personne du ménage percevant des revenus non salariaux (BA, BIC, BNC)","3rd person in the household receiving non-salary income (BA, BIC, BNC)"
"CHOIRE01",1998,"MENAGE","1ère personne du ménage percevant une pension, une retraite ou une rente","1st person in the household receiving a pension, retirement or annuity"
"CHOIRE02",1998,"MENAGE","2ème personne du ménage percevant une pension, une retraite ou une rente","2nd person in the household receiving a pension, retirement or annuity"
